"id_prov";"id_kab";"id_komoditas";"id_kec";"prov";"kab";"kec";"n_tanaman_1Mei2023";"n_rtup_usaha_komoditas";"n_utp_usaha_komoditas";"rerata_jml_tanaman_yg_diusahakan_per_rtup_komoditas";"rerata_jml_tanaman_yg_diusahakan_per_utp_komoditas"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6175";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6176";"[5310011] MEGO";"53";"5310";"5310011";"49.00";"2.00";"2.00";"25.00";"25.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6177";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6178";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6179";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6180";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6181";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6182";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6183";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6184";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6185";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6186";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6187";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6188";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6189";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6199";"[5310011] MEGO";"53";"5310";"5310011";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6101";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6102";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6103";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6104";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6105";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6106";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6107";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6108";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6109";"[5310012] TANA WAWO";"53";"5310";"5310012";"214.00";"45.00";"45.00";"5.00";"5.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6110";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6111";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6112";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6113";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6114";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6115";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6116";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6117";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6118";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6119";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6120";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6121";"[5310012] TANA WAWO";"53";"5310";"5310012";"6.00";"1.00";"1.00";"6.00";"6.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6122";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6123";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6124";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6125";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6126";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6127";"[5310012] TANA WAWO";"53";"5310";"5310012";"6.00";"1.00";"1.00";"6.00";"6.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6128";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6129";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6130";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6131";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6132";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6133";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6134";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6135";"[5310012] TANA WAWO";"53";"5310";"5310012";"166.00";"16.00";"16.00";"10.00";"10.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6136";"[5310012] TANA WAWO";"53";"5310";"5310012";"7383.00";"368.00";"368.00";"20.00";"20.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6137";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6138";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6139";"[5310012] TANA WAWO";"53";"5310";"5310012";"150.00";"1.00";"1.00";"150.00";"150.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6140";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6141";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6142";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6143";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6144";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6145";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6146";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6147";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6148";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6149";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6150";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6151";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6152";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6153";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6154";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6155";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6156";"[5310012] TANA WAWO";"53";"5310";"5310012";"8917.00";"439.00";"439.00";"20.00";"20.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6157";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6158";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6159";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6160";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6161";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6162";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6163";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6164";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6165";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6166";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6167";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6168";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6169";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6170";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6171";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6172";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6173";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6174";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6175";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6176";"[5310012] TANA WAWO";"53";"5310";"5310012";"106.00";"3.00";"3.00";"35.00";"35.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6177";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6178";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6179";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6180";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6181";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6182";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6183";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6184";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6185";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6186";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6187";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6188";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6189";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6199";"[5310012] TANA WAWO";"53";"5310";"5310012";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6101";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6102";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6103";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6104";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6105";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6106";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6107";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6108";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6109";"[5310020] LELA";"53";"5310";"5310020";"49.00";"13.00";"13.00";"4.00";"4.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6110";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6111";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6112";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6113";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6114";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6115";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6116";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6117";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6118";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6119";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6120";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6121";"[5310020] LELA";"53";"5310";"5310020";"5.00";"2.00";"2.00";"3.00";"3.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6122";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6123";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6124";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6125";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6126";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6127";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6128";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6129";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6130";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6131";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6132";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6133";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6134";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6135";"[5310020] LELA";"53";"5310";"5310020";"214.00";"19.00";"19.00";"11.00";"11.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6136";"[5310020] LELA";"53";"5310";"5310020";"969.00";"38.00";"38.00";"26.00";"26.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6137";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6138";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6139";"[5310020] LELA";"53";"5310";"5310020";"34.00";"1.00";"1.00";"34.00";"34.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6140";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6141";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6142";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6143";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6144";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6145";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6146";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6147";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6148";"[5310020] LELA";"53";"5310";"5310020";"12.00";"1.00";"1.00";"12.00";"12.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6149";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6150";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6151";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6152";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6153";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6154";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6155";"[5310020] LELA";"53";"5310";"5310020";"0.00";"0.00";"0.00";"0.00";"0.00"
"[53] NUSA TENGGARA TIMUR";"[5310] SIKKA";"6156";"[5310020] LELA";"53";"5310";"5310020";"1008.00";"40.00";"40.00";"25.00";"25.00"
