tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;ID;n_utp_budidaya;n_utp_pembibitan;n_utp_budidaya_dan_pembibitan;n_utp_jumlah;n_utp_budidaya_jumlah;n_utp_pembibitan_jumlah;n_utp
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310030] BOLA;53;5310;5310030;22354972;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310031] DORENG;53;5310;5310031;25149267;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310032] MAPITARA;53;5310;5310032;11177426;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310040] TALIBURA;53;5310;5310040;55886890;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310041] WAIGETE;53;5310;5310041;30741633;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310042] WAIBLAMA;53;5310;5310042;19563362;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310050] KEWAPANTE;53;5310;5310050;25152822;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310051] HEWOKLOANG;53;5310;5310051;19563250;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310052] KANGAE;53;5310;5310052;25152678;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310061] PALUE;53;5310;5310061;22357868;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310062] KOTING;53;5310;5310062;19563082;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310063] NELLE;53;5310;5310063;13973600;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310070] NITA;53;5310;5310070;41920948;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310071] MAGEPANDA;53;5310;5310071;22358780;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310080] ALOK;53;5310;5310080;19563880;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310081] ALOK BARAT;53;5310;5310081;11179338;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310082] ALOK TIMUR;53;5310;5310082;30743097;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2130;[5310] SIKKA;53;5310;5310999;542148731;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310010] PAGA;53;5310;5310010;40049261;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310011] MEGO;53;5310;5310011;34327782;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310012] TANA WAWO;53;5310;5310012;28606375;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310020] LELA;53;5310;5310020;25746993;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310030] BOLA;53;5310;5310030;22886148;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310031] DORENG;53;5310;5310031;25746840;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310032] MAPITARA;53;5310;5310032;11443014;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310040] TALIBURA;53;5310;5310040;57214830;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310041] WAIGETE;53;5310;5310041;31467986;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310042] WAIBLAMA;53;5310;5310042;20025019;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310050] KEWAPANTE;53;5310;5310050;25744893;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310051] HEWOKLOANG;53;5310;5310051;20019699;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310052] KANGAE;53;5310;5310052;25739541;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310061] PALUE;53;5310;5310061;22879524;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310062] KOTING;53;5310;5310062;20019531;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310063] NELLE;53;5310;5310063;14299635;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310070] NITA;53;5310;5310070;42898755;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310071] MAGEPANDA;53;5310;5310071;22879244;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310080] ALOK;53;5310;5310080;20019286;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310081] ALOK BARAT;53;5310;5310081;11439570;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310082] ALOK TIMUR;53;5310;5310082;31460076;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2131;[5310] SIKKA;53;5310;5310999;554914002;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310010] PAGA;53;5310;5310010;62497099;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310011] MEGO;53;5310;5310011;53568786;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310012] TANA WAWO;53;5310;5310012;44640545;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310020] LELA;53;5310;5310020;40176405;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310030] BOLA;53;5310;5310030;35712292;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310031] DORENG;53;5310;5310031;40176848;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310032] MAPITARA;53;5310;5310032;17856682;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310040] TALIBURA;53;5310;5310040;89283170;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310041] WAIGETE;53;5310;5310041;49105573;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310042] WAIBLAMA;53;5310;5310042;31248938;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310050] KEWAPANTE;53;5310;5310050;40177134;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310051] HEWOKLOANG;53;5310;5310051;31248826;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310052] KANGAE;53;5310;5310052;40176990;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310061] PALUE;53;5310;5310061;35714600;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310062] KOTING;53;5310;5310062;31251787;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310063] NELLE;53;5310;5310063;22322675;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310070] NITA;53;5310;5310070;66967875;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310071] MAGEPANDA;53;5310;5310071;35716108;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310080] ALOK;53;5310;5310080;31251542;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310081] ALOK BARAT;53;5310;5310081;17858002;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310082] ALOK TIMUR;53;5310;5310082;49109423;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2132;[5310] SIKKA;53;5310;5310999;866061300;8;0;0;8;8;0;8
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310010] PAGA;53;5310;5310010;63994420;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310011] MEGO;53;5310;5310011;54851310;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310012] TANA WAWO;53;5310;5310012;45709315;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310020] LELA;53;5310;5310020;41138298;13;0;0;13;13;0;13
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310030] BOLA;53;5310;5310030;36567308;17;0;0;17;17;0;17
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310031] DORENG;53;5310;5310031;41138145;6;0;0;6;6;0;6
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310032] MAPITARA;53;5310;5310032;18283594;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310040] TALIBURA;53;5310;5310040;91418475;153;0;0;153;153;0;153
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310041] WAIGETE;53;5310;5310041;50281220;166;0;0;166;166;0;166
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310042] WAIBLAMA;53;5310;5310042;31997077;15;0;0;15;15;0;15
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310050] KEWAPANTE;53;5310;5310050;41139027;88;0;0;88;88;0;88
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310051] HEWOKLOANG;53;5310;5310051;31996965;8;0;0;8;8;0;8
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310052] KANGAE;53;5310;5310052;41138883;61;0;0;61;61;0;61
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310061] PALUE;53;5310;5310061;36567828;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310062] KOTING;53;5310;5310062;31996797;52;0;0;52;52;0;52
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310063] NELLE;53;5310;5310063;22854825;41;0;0;41;41;0;41
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310070] NITA;53;5310;5310070;68539317;55;0;0;55;55;0;55
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310071] MAGEPANDA;53;5310;5310071;36542540;231;0;0;231;231;0;231
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310080] ALOK;53;5310;5310080;31974670;135;0;0;135;135;0;135
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310081] ALOK BARAT;53;5310;5310081;18271218;126;1;0;127;126;1;127
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310082] ALOK TIMUR;53;5310;5310082;50245767;155;0;0;155;155;0;155
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2133;[5310] SIKKA;53;5310;5310999;886646999;1334;1;0;1335;1334;1;1335
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310010] PAGA;53;5310;5310010;60641357;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310011] MEGO;53;5310;5310011;51978150;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310012] TANA WAWO;53;5310;5310012;43314127;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310020] LELA;53;5310;5310020;38982096;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310030] BOLA;53;5310;5310030;34650684;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310031] DORENG;53;5310;5310031;38981943;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310032] MAPITARA;53;5310;5310032;17325282;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310040] TALIBURA;53;5310;5310040;86626170;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310041] WAIGETE;53;5310;5310041;47644223;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310042] WAIBLAMA;53;5310;5310042;30318988;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310050] KEWAPANTE;53;5310;5310050;38982816;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310051] HEWOKLOANG;53;5310;5310051;30319912;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310052] KANGAE;53;5310;5310052;38982672;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310061] PALUE;53;5310;5310061;34651196;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310062] KOTING;53;5310;5310062;30319744;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310063] NELLE;53;5310;5310063;21656930;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310070] NITA;53;5310;5310070;64970640;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310071] MAGEPANDA;53;5310;5310071;34650916;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310080] ALOK;53;5310;5310080;30319945;7;0;0;7;7;0;7
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310081] ALOK BARAT;53;5310;5310081;17327190;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310082] ALOK TIMUR;53;5310;5310082;47649690;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2134;[5310] SIKKA;53;5310;5310999;840294671;11;0;0;11;11;0;11
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310010] PAGA;53;5310;5310010;60970861;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310011] MEGO;53;5310;5310011;52260582;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310012] TANA WAWO;53;5310;5310012;43550375;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310020] LELA;53;5310;5310020;39195252;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310030] BOLA;53;5310;5310030;34840007;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310031] DORENG;53;5310;5310031;39193758;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310032] MAPITARA;53;5310;5310032;17419422;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310040] TALIBURA;53;5310;5310040;87096870;3;0;0;3;3;0;3
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310041] WAIGETE;53;5310;5310041;47903108;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310042] WAIBLAMA;53;5310;5310042;30483733;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310050] KEWAPANTE;53;5310;5310050;39193299;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310051] HEWOKLOANG;53;5310;5310051;30483621;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310052] KANGAE;53;5310;5310052;39193602;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310061] PALUE;53;5310;5310061;34839484;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310062] KOTING;53;5310;5310062;30484496;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310063] NELLE;53;5310;5310063;21774610;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310070] NITA;53;5310;5310070;65323680;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310071] MAGEPANDA;53;5310;5310071;34839204;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310080] ALOK;53;5310;5310080;30484251;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310081] ALOK BARAT;53;5310;5310081;17419550;4;0;0;4;4;0;4
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310082] ALOK TIMUR;53;5310;5310082;47903680;5;0;0;5;5;0;5
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2135;[5310] SIKKA;53;5310;5310999;844853445;20;0;0;20;20;0;20
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310010] PAGA;53;5310;5310010;66150735;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310011] MEGO;53;5310;5310011;56700474;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310012] TANA WAWO;53;5310;5310012;47250285;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310020] LELA;53;5310;5310020;42525171;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310030] BOLA;53;5310;5310030;37800084;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310031] DORENG;53;5310;5310031;42525018;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310032] MAPITARA;53;5310;5310032;18899982;6;0;0;6;6;0;6
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310040] TALIBURA;53;5310;5310040;94498042;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310041] WAIGETE;53;5310;5310041;51973020;15;0;0;15;15;0;15
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310042] WAIBLAMA;53;5310;5310042;33073677;1;0;0;1;1;0;1
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310050] KEWAPANTE;53;5310;5310050;42523227;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310051] HEWOKLOANG;53;5310;5310051;33073565;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310052] KANGAE;53;5310;5310052;42523083;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310061] PALUE;53;5310;5310061;37798228;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310062] KOTING;53;5310;5310062;33073397;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310063] NELLE;53;5310;5310063;23623825;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310070] NITA;53;5310;5310070;70873545;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310071] MAGEPANDA;53;5310;5310071;37799132;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310080] ALOK;53;5310;5310080;33074188;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310081] ALOK BARAT;53;5310;5310081;18899514;2;0;0;2;2;0;2
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310082] ALOK TIMUR;53;5310;5310082;51973581;3;0;0;3;3;0;3
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2136;[5310] SIKKA;53;5310;5310999;916631773;36;0;0;36;36;0;36
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2137;[5310010] PAGA;53;5310;5310010;67644899;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2137;[5310011] MEGO;53;5310;5310011;57981782;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2137;[5310012] TANA WAWO;53;5310;5310012;48319035;0;0;0;0;0;0;0
BAB_4_tabel_4_53_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2137;[5310020] LELA;53;5310;5310020;43487046;0;0;0;0;0;0;0
